ID	M	e_M	logR	e_logR	logL	e_logL	Teff	e_Teff	I_M0	e_I_M0	V_M0	e_V_M0	VI	e_VI	W	e_W
OGLE-LMC-RRLYR-03223	0.569	0.052	0.706	0.019	1.711	0.042	6860	100	0.087	0.088	0.543	0.099	0.442	0.028	-0.596	0.079	
OGLE-LMC-RRLYR-03225	0.563	0.051	0.660	0.019	1.578	0.042	6680	100	0.349	0.088	0.83	0.10	0.472	0.029	-0.393	0.078	
OGLE-LMC-RRLYR-03230	0.600	0.050	0.733	0.019	1.708	0.042	6640	100	0.042	0.087	0.533	0.099	0.488	0.028	-0.713	0.078	
OGLE-LMC-RRLYR-03233	0.583	0.051	0.689	0.019	1.633	0.042	6700	100	0.230	0.087	0.718	0.099	0.479	0.028	-0.511	0.078	
OGLE-LMC-RRLYR-03235	0.764	0.051	0.767	0.019	1.695	0.042	6320	100	0.080	0.087	0.628	0.099	0.559	0.028	-0.794	0.078	
OGLE-LMC-RRLYR-03237	0.663	0.051	0.718	0.019	1.678	0.042	6644	99	0.144	0.087	0.644	0.098	0.491	0.028	-0.618	0.077	
OGLE-LMC-RRLYR-03239	0.543	0.053	0.706	0.020	1.659	0.042	6670	100	0.148	0.088	0.643	0.099	0.482	0.029	-0.598	0.079	
OGLE-LMC-RRLYR-03240	0.540	0.049	0.672	0.019	1.628	0.041	6800	100	0.250	0.087	0.710	0.098	0.455	0.028	-0.452	0.077	
OGLE-LMC-RRLYR-03242	0.687	0.050	0.750	0.019	1.678	0.042	6390	100	0.121	0.087	0.649	0.098	0.539	0.028	-0.721	0.077	
OGLE-LMC-RRLYR-03243	0.719	0.050	0.754	0.019	1.701	0.042	6450	100	0.071	0.087	0.607	0.098	0.532	0.028	-0.760	0.078	
OGLE-LMC-RRLYR-03247	0.653	0.055	0.758	0.021	1.713	0.043	6450	110	0.013	0.089	0.54	0.10	0.530	0.030	-0.811	0.083	
OGLE-LMC-RRLYR-03248	0.650	0.050	0.771	0.019	1.698	0.042	6330	100	0.035	0.087	0.581	0.099	0.554	0.028	-0.830	0.077	
OGLE-LMC-RRLYR-03251	0.689	0.051	0.756	0.019	1.703	0.042	6430	100	0.045	0.088	0.581	0.099	0.536	0.028	-0.792	0.079	
OGLE-LMC-RRLYR-03252	0.613	0.051	0.710	0.019	1.662	0.042	6650	100	0.159	0.087	0.660	0.098	0.490	0.028	-0.599	0.078	
OGLE-LMC-RRLYR-03253	0.682	0.051	0.735	0.020	1.681	0.042	6520	100	0.152	0.088	0.664	0.099	0.513	0.028	-0.646	0.079	
OGLE-LMC-RRLYR-03256	0.544	0.050	0.678	0.019	1.614	0.042	6710	100	0.266	0.087	0.754	0.098	0.475	0.028	-0.462	0.077	
OGLE-LMC-RRLYR-03257	0.700	0.051	0.790	0.020	1.776	0.042	6460	100	-0.130	0.088	0.395	0.099	0.528	0.028	-0.951	0.079	
OGLE-LMC-RRLYR-03260	0.636	0.051	0.746	0.019	1.680	0.042	6430	100	0.096	0.087	0.624	0.099	0.532	0.028	-0.732	0.078	
OGLE-LMC-RRLYR-03261	0.670	0.050	0.732	0.019	1.670	0.042	6500	100	0.150	0.087	0.670	0.099	0.522	0.028	-0.665	0.078	
OGLE-LMC-RRLYR-03262	0.592	0.053	0.693	0.020	1.650	0.042	6720	100	0.201	0.088	0.687	0.099	0.476	0.028	-0.536	0.080	
OGLE-LMC-RRLYR-03268	0.696	0.050	0.756	0.019	1.655	0.042	6270	100	0.151	0.087	0.712	0.098	0.568	0.028	-0.733	0.077	
OGLE-LMC-RRLYR-03269	0.635	0.050	0.720	0.019	1.685	0.042	6650	100	0.113	0.087	0.609	0.098	0.488	0.028	-0.646	0.078	
OGLE-LMC-RRLYR-03270	0.617	0.051	0.702	0.019	1.634	0.042	6590	100	0.221	0.087	0.723	0.099	0.501	0.028	-0.556	0.078	
OGLE-LMC-RRLYR-03271	0.670	0.050	0.737	0.019	1.712	0.042	6620	100	0.055	0.087	0.556	0.098	0.495	0.028	-0.714	0.077	
OGLE-LMC-RRLYR-03273	0.654	0.052	0.748	0.019	1.719	0.042	6560	100	0.015	0.088	0.523	0.099	0.508	0.028	-0.772	0.079	
OGLE-LMC-RRLYR-03275	0.662	0.051	0.752	0.019	1.709	0.042	6500	100	0.043	0.087	0.560	0.098	0.518	0.028	-0.766	0.078	
OGLE-LMC-RRLYR-03276	0.719	0.050	0.779	0.019	1.726	0.042	6350	100	-0.010	0.087	0.528	0.099	0.549	0.028	-0.865	0.078	
OGLE-LMC-RRLYR-03279	0.702	0.050	0.755	0.019	1.699	0.042	6440	100	0.090	0.087	0.606	0.099	0.527	0.028	-0.733	0.078	
OGLE-LMC-RRLYR-03281	0.643	0.050	0.745	0.019	1.647	0.042	6350	100	0.159	0.088	0.70	0.10	0.547	0.028	-0.695	0.077	
OGLE-LMC-RRLYR-03282	0.616	0.051	0.723	0.019	1.701	0.042	6700	100	0.075	0.087	0.561	0.098	0.479	0.028	-0.667	0.078	
OGLE-LMC-RRLYR-03285	0.693	0.051	0.748	0.019	1.693	0.042	6460	100	0.089	0.087	0.611	0.099	0.528	0.028	-0.733	0.078	
OGLE-LMC-RRLYR-03286	0.691	0.051	0.744	0.019	1.697	0.042	6500	100	0.078	0.087	0.600	0.099	0.523	0.028	-0.738	0.078	
OGLE-LMC-RRLYR-03287	0.657	0.051	0.723	0.019	1.683	0.042	6620	100	0.131	0.087	0.639	0.098	0.495	0.028	-0.638	0.077	
OGLE-LMC-RRLYR-03290	0.666	0.051	0.733	0.019	1.683	0.042	6530	100	0.113	0.087	0.627	0.099	0.514	0.028	-0.692	0.078	
OGLE-LMC-RRLYR-03293	0.671	0.052	0.731	0.019	1.718	0.042	6690	100	0.063	0.087	0.550	0.099	0.478	0.028	-0.679	0.078	
OGLE-LMC-RRLYR-03294	0.665	0.050	0.720	0.019	1.678	0.042	6620	100	0.172	0.087	0.668	0.099	0.492	0.028	-0.595	0.078	
OGLE-LMC-RRLYR-03295	0.640	0.055	0.721	0.020	1.622	0.043	6400	100	0.205	0.090	0.76	0.10	0.549	0.029	-0.638	0.082	
OGLE-LMC-RRLYR-03296	0.666	0.052	0.727	0.020	1.697	0.042	6630	100	0.100	0.087	0.606	0.099	0.492	0.028	-0.664	0.078	
OGLE-LMC-RRLYR-03300	0.621	0.055	0.706	0.020	1.705	0.042	6830	100	0.109	0.089	0.572	0.099	0.451	0.028	-0.587	0.081	
OGLE-LMC-RRLYR-03302	0.757	0.053	0.779	0.020	1.744	0.042	6420	100	-0.030	0.088	0.495	0.099	0.537	0.028	-0.867	0.079	
OGLE-LMC-RRLYR-03303	0.642	0.050	0.744	0.019	1.660	0.042	6380	100	0.144	0.087	0.682	0.099	0.543	0.028	-0.703	0.077	
OGLE-LMC-RRLYR-03304	0.576	0.052	0.752	0.020	1.741	0.043	6630	110	-0.048	0.089	0.44	0.10	0.495	0.030	-0.813	0.080	
OGLE-LMC-RRLYR-03306	0.581	0.052	0.757	0.021	1.728	0.044	6550	110	-0.036	0.091	0.45	0.11	0.490	0.031	-0.806	0.081	
OGLE-LMC-RRLYR-03307	0.610	0.051	0.713	0.019	1.660	0.042	6600	100	0.177	0.087	0.671	0.098	0.496	0.028	-0.595	0.078	
OGLE-LMC-RRLYR-03308	0.606	0.050	0.727	0.019	1.717	0.042	6720	100	0.037	0.087	0.512	0.098	0.471	0.028	-0.693	0.077	
OGLE-LMC-RRLYR-03313	0.655	0.052	0.728	0.020	1.709	0.042	6680	100	0.072	0.088	0.564	0.099	0.482	0.028	-0.674	0.080	
OGLE-LMC-RRLYR-03316	0.660	0.051	0.750	0.019	1.713	0.042	6520	100	0.027	0.088	0.534	0.099	0.514	0.028	-0.772	0.078	
OGLE-LMC-RRLYR-03318	0.530	0.051	0.712	0.019	1.700	0.042	6770	100	0.058	0.087	0.522	0.099	0.456	0.028	-0.649	0.078	
OGLE-LMC-RRLYR-03326	0.566	0.049	0.722	0.019	1.734	0.041	6820	100	0.012	0.087	0.466	0.098	0.449	0.028	-0.683	0.077	
OGLE-LMC-RRLYR-03335	0.645	0.053	0.720	0.020	1.709	0.042	6740	100	0.079	0.088	0.560	0.099	0.471	0.028	-0.651	0.079	
OGLE-LMC-RRLYR-03336	0.614	0.055	0.723	0.020	1.653	0.043	6520	100	0.191	0.089	0.70	0.10	0.514	0.029	-0.607	0.082	
OGLE-LMC-RRLYR-03337	0.651	0.054	0.736	0.021	1.643	0.042	6370	110	0.194	0.089	0.73	0.10	0.546	0.030	-0.657	0.082	
OGLE-LMC-RRLYR-03340	0.551	0.050	0.715	0.019	1.722	0.042	6830	100	0.033	0.087	0.489	0.099	0.442	0.029	-0.653	0.077	
OGLE-LMC-RRLYR-03342	0.581	0.050	0.688	0.019	1.667	0.042	6820	100	0.178	0.087	0.636	0.098	0.452	0.028	-0.522	0.077	
OGLE-LMC-RRLYR-03352	0.762	0.052	0.805	0.020	1.783	0.042	6370	100	-0.149	0.088	0.411	0.099	0.553	0.028	-1.010	0.080	
OGLE-LMC-RRLYR-03353	0.588	0.051	0.698	0.019	1.590	0.042	6470	100	0.311	0.087	0.841	0.099	0.532	0.028	-0.510	0.078	
OGLE-LMC-RRLYR-03355	0.592	0.052	0.709	0.019	1.678	0.042	6710	100	0.133	0.088	0.626	0.099	0.476	0.028	-0.603	0.079	
OGLE-LMC-RRLYR-03359	0.628	0.052	0.698	0.019	1.645	0.042	6660	100	0.212	0.087	0.713	0.098	0.486	0.028	-0.543	0.078	
OGLE-LMC-RRLYR-03360	0.540	0.050	0.681	0.019	1.668	0.041	6880	100	0.181	0.087	0.629	0.098	0.435	0.028	-0.492	0.077	
OGLE-LMC-RRLYR-03363	0.674	0.054	0.746	0.021	1.661	0.043	6360	100	0.151	0.089	0.68	0.10	0.547	0.029	-0.705	0.081	
OGLE-LMC-RRLYR-03365	0.622	0.055	0.728	0.020	1.671	0.042	6530	100	0.134	0.088	0.643	0.099	0.511	0.029	-0.657	0.081	
OGLE-LMC-RRLYR-03372	0.615	0.050	0.714	0.019	1.658	0.042	6600	100	0.155	0.087	0.670	0.099	0.501	0.028	-0.617	0.077	
OGLE-LMC-RRLYR-03373	0.681	0.052	0.741	0.019	1.661	0.042	6400	100	0.163	0.088	0.699	0.099	0.542	0.028	-0.681	0.079	
OGLE-LMC-RRLYR-03380	0.713	0.050	0.809	0.019	1.773	0.042	6320	99	-0.132	0.087	0.414	0.099	0.555	0.028	-0.998	0.077	
OGLE-LMC-RRLYR-03389	0.575	0.055	0.724	0.021	1.660	0.042	6530	110	0.150	0.088	0.655	0.099	0.509	0.030	-0.641	0.082	
OGLE-LMC-RRLYR-03390	0.677	0.050	0.756	0.019	1.669	0.042	6330	100	0.125	0.087	0.668	0.099	0.556	0.028	-0.741	0.078	
OGLE-LMC-RRLYR-03394	0.638	0.051	0.718	0.019	1.677	0.042	6640	100	0.127	0.087	0.632	0.098	0.493	0.028	-0.635	0.078	
OGLE-LMC-RRLYR-03395	0.610	0.051	0.701	0.019	1.641	0.042	6650	100	0.198	0.088	0.66	0.10	0.467	0.028	-0.529	0.078	
OGLE-LMC-RRLYR-03399	0.644	0.052	0.727	0.019	1.654	0.042	6470	100	0.164	0.088	0.691	0.099	0.528	0.028	-0.659	0.079	
OGLE-LMC-RRLYR-03401	0.720	0.050	0.759	0.019	1.708	0.042	6440	100	0.069	0.087	0.593	0.098	0.531	0.028	-0.755	0.078	
OGLE-LMC-RRLYR-03402	0.681	0.052	0.742	0.020	1.698	0.042	6530	100	0.081	0.088	0.597	0.099	0.516	0.028	-0.723	0.079	
OGLE-LMC-RRLYR-03404	0.636	0.051	0.729	0.019	1.692	0.042	6610	100	0.117	0.087	0.617	0.099	0.494	0.028	-0.649	0.078	
OGLE-LMC-RRLYR-03408	0.623	0.050	0.736	0.019	1.625	0.042	6343	99	0.208	0.088	0.75	0.10	0.553	0.028	-0.656	0.077	
OGLE-LMC-RRLYR-03409	0.707	0.050	0.766	0.019	1.681	0.042	6307	99	0.095	0.087	0.648	0.099	0.559	0.028	-0.778	0.077	
OGLE-LMC-RRLYR-03410	0.658	0.050	0.741	0.019	1.654	0.042	6370	100	0.178	0.087	0.711	0.099	0.543	0.028	-0.671	0.078	
OGLE-LMC-RRLYR-03412	0.615	0.054	0.711	0.020	1.691	0.042	6750	100	0.109	0.088	0.584	0.099	0.466	0.029	-0.610	0.080	
OGLE-LMC-RRLYR-03416	0.667	0.050	0.736	0.019	1.701	0.042	6590	100	0.067	0.087	0.579	0.099	0.504	0.028	-0.713	0.077	
OGLE-LMC-RRLYR-03417	0.651	0.054	0.724	0.020	1.662	0.042	6530	100	0.166	0.088	0.677	0.099	0.513	0.029	-0.634	0.081	
OGLE-LMC-RRLYR-03418	0.654	0.051	0.745	0.019	1.683	0.042	6450	100	0.099	0.087	0.620	0.098	0.528	0.028	-0.722	0.078	
OGLE-LMC-RRLYR-03419	0.620	0.051	0.780	0.019	1.791	0.042	6600	100	-0.170	0.087	0.333	0.099	0.498	0.028	-0.942	0.078	
OGLE-LMC-RRLYR-03420	0.674	0.051	0.741	0.019	1.700	0.042	6540	100	0.085	0.087	0.590	0.098	0.510	0.028	-0.708	0.077	
OGLE-LMC-RRLYR-03422	0.679	0.051	0.803	0.019	1.805	0.042	6460	100	-0.211	0.087	0.317	0.099	0.529	0.028	-1.029	0.079	
OGLE-LMC-RRLYR-03426	0.723	0.053	0.737	0.020	1.707	0.042	6590	100	0.103	0.088	0.602	0.099	0.500	0.028	-0.675	0.079	
OGLE-LMC-RRLYR-03430	0.648	0.052	0.733	0.020	1.624	0.043	6320	100	0.206	0.090	0.76	0.10	0.558	0.029	-0.665	0.080	
OGLE-LMC-RRLYR-03438	0.734	0.050	0.767	0.019	1.702	0.042	6360	100	0.068	0.087	0.606	0.099	0.548	0.028	-0.788	0.077	
OGLE-LMC-RRLYR-03442	0.672	0.052	0.719	0.019	1.703	0.042	6700	100	0.100	0.088	0.593	0.099	0.476	0.028	-0.643	0.079	
OGLE-LMC-RRLYR-03443	0.756	0.050	0.781	0.019	1.731	0.042	6350	100	-0.007	0.087	0.536	0.099	0.552	0.028	-0.867	0.077	
OGLE-LMC-RRLYR-03445	0.645	0.050	0.731	0.019	1.703	0.042	6640	100	0.086	0.087	0.586	0.098	0.489	0.028	-0.671	0.077	
OGLE-LMC-RRLYR-03446	0.671	0.060	0.743	0.022	1.718	0.044	6590	110	0.039	0.092	0.55	0.10	0.502	0.030	-0.744	0.088	
OGLE-LMC-RRLYR-03447	0.635	0.051	0.784	0.020	1.765	0.042	6460	100	-0.118	0.088	0.396	0.099	0.523	0.028	-0.930	0.079	
OGLE-LMC-RRLYR-03449	0.671	0.050	0.734	0.019	1.580	0.042	6193	99	0.311	0.088	0.902	0.099	0.597	0.028	-0.615	0.077	
OGLE-LMC-RRLYR-03450	0.640	0.051	0.724	0.019	1.642	0.042	6450	100	0.192	0.087	0.713	0.099	0.530	0.028	-0.635	0.078	
OGLE-LMC-RRLYR-03458	0.639	0.051	0.733	0.019	1.724	0.042	6700	100	0.032	0.087	0.514	0.099	0.476	0.028	-0.706	0.078	
OGLE-LMC-RRLYR-03459	0.647	0.050	0.754	0.019	1.656	0.042	6320	100	0.143	0.087	0.695	0.099	0.560	0.028	-0.733	0.077	
OGLE-LMC-RRLYR-03460	0.721	0.050	0.780	0.019	1.729	0.042	6350	100	-0.015	0.087	0.527	0.099	0.550	0.028	-0.875	0.078	
OGLE-LMC-RRLYR-03466	0.695	0.051	0.765	0.020	1.675	0.043	6280	100	0.095	0.089	0.65	0.10	0.561	0.029	-0.782	0.078	
OGLE-LMC-RRLYR-03467	0.689	0.053	0.749	0.020	1.684	0.042	6430	100	0.100	0.089	0.63	0.10	0.537	0.029	-0.730	0.081	
OGLE-LMC-RRLYR-03470	0.691	0.051	0.758	0.019	1.719	0.042	6490	100	0.022	0.087	0.544	0.099	0.524	0.028	-0.793	0.078	
OGLE-LMC-RRLYR-03472	0.607	0.050	0.736	0.019	1.651	0.043	6440	100	0.158	0.089	0.67	0.10	0.519	0.030	-0.651	0.077	
OGLE-LMC-RRLYR-03473	0.652	0.050	0.732	0.019	1.659	0.042	6450	100	0.147	0.087	0.672	0.099	0.531	0.028	-0.681	0.077	
OGLE-LMC-RRLYR-03475	0.681	0.052	0.733	0.019	1.694	0.042	6590	100	0.102	0.088	0.614	0.099	0.503	0.028	-0.677	0.078	
OGLE-LMC-RRLYR-03478	0.641	0.052	0.729	0.019	1.666	0.042	6490	100	0.139	0.087	0.658	0.099	0.522	0.028	-0.673	0.078	
OGLE-LMC-RRLYR-03481	0.661	0.051	0.744	0.019	1.685	0.042	6470	100	0.111	0.088	0.629	0.099	0.522	0.028	-0.700	0.078	
OGLE-LMC-RRLYR-03482	0.706	0.051	0.750	0.019	1.713	0.042	6530	100	0.057	0.087	0.579	0.098	0.516	0.028	-0.744	0.078	
OGLE-LMC-RRLYR-03483	0.620	0.050	0.741	0.019	1.619	0.042	6290	100	0.199	0.088	0.76	0.10	0.570	0.028	-0.684	0.077	
OGLE-LMC-RRLYR-03490	0.654	0.056	0.721	0.021	1.656	0.043	6530	110	0.186	0.089	0.69	0.10	0.513	0.029	-0.616	0.083	
OGLE-LMC-RRLYR-03493	0.733	0.052	0.749	0.019	1.707	0.042	6510	100	0.071	0.087	0.606	0.099	0.522	0.028	-0.740	0.078	
OGLE-LMC-RRLYR-03495	0.659	0.050	0.786	0.020	1.742	0.042	6360	100	-0.070	0.088	0.471	0.099	0.547	0.028	-0.920	0.078	
OGLE-LMC-RRLYR-03496	0.667	0.050	0.754	0.019	1.684	0.042	6380	100	0.083	0.087	0.615	0.099	0.542	0.028	-0.762	0.077	
OGLE-LMC-RRLYR-03499	0.742	0.050	0.849	0.019	1.875	0.042	6390	100	-0.350	0.088	0.16	0.10	0.523	0.029	-1.168	0.077	
OGLE-LMC-RRLYR-03500	0.558	0.050	0.690	0.019	1.679	0.042	6860	100	0.160	0.087	0.608	0.098	0.442	0.028	-0.525	0.078	
OGLE-LMC-RRLYR-03501	0.661	0.050	0.745	0.019	1.638	0.042	6300	100	0.176	0.088	0.73	0.10	0.558	0.028	-0.699	0.077	
OGLE-LMC-RRLYR-03504	0.678	0.051	0.749	0.019	1.678	0.042	6400	100	0.118	0.087	0.645	0.099	0.538	0.028	-0.721	0.078	
OGLE-LMC-RRLYR-03506	0.759	0.051	0.753	0.019	1.672	0.042	6350	100	0.144	0.087	0.704	0.098	0.558	0.028	-0.728	0.077	
OGLE-LMC-RRLYR-03507	0.616	0.050	0.753	0.019	1.652	0.042	6310	100	0.131	0.088	0.68	0.10	0.563	0.028	-0.747	0.077	
OGLE-LMC-RRLYR-03514	0.694	0.050	0.750	0.019	1.619	0.042	6197	99	0.221	0.087	0.809	0.098	0.591	0.028	-0.697	0.077	
OGLE-LMC-RRLYR-03516	0.613	0.051	0.727	0.019	1.669	0.042	6540	100	0.147	0.087	0.655	0.098	0.508	0.028	-0.645	0.078	
OGLE-LMC-RRLYR-03517	0.606	0.052	0.740	0.020	1.717	0.042	6620	100	0.026	0.088	0.512	0.099	0.489	0.028	-0.732	0.079	
OGLE-LMC-RRLYR-03519	0.639	0.050	0.748	0.019	1.658	0.043	6380	100	0.116	0.090	0.66	0.10	0.541	0.029	-0.715	0.078	
OGLE-LMC-RRLYR-03522	0.580	0.051	0.705	0.019	1.682	0.042	6770	100	0.121	0.087	0.595	0.099	0.466	0.028	-0.601	0.078	
OGLE-LMC-RRLYR-03523	0.648	0.050	0.731	0.019	1.689	0.042	6580	100	0.094	0.087	0.602	0.099	0.504	0.028	-0.690	0.077	
OGLE-LMC-RRLYR-03525	0.613	0.051	0.711	0.019	1.678	0.042	6690	100	0.135	0.087	0.617	0.099	0.478	0.028	-0.608	0.078	
OGLE-LMC-RRLYR-03526	0.707	0.057	0.740	0.021	1.683	0.043	6480	100	0.110	0.089	0.63	0.10	0.527	0.029	-0.708	0.083	
OGLE-LMC-RRLYR-03528	0.678	0.051	0.744	0.019	1.703	0.042	6530	100	0.056	0.087	0.581	0.099	0.516	0.028	-0.748	0.077	
OGLE-LMC-RRLYR-03529	0.696	0.052	0.764	0.020	1.721	0.042	6460	100	0.019	0.088	0.538	0.099	0.527	0.028	-0.801	0.079	
OGLE-LMC-RRLYR-03531	0.689	0.051	0.749	0.019	1.668	0.042	6370	100	0.147	0.087	0.690	0.098	0.544	0.028	-0.698	0.078	
OGLE-LMC-RRLYR-03533	0.570	0.050	0.683	0.019	1.642	0.042	6770	100	0.223	0.087	0.681	0.099	0.461	0.028	-0.491	0.077	
OGLE-LMC-RRLYR-03542	0.647	0.051	0.756	0.020	1.643	0.044	6230	100	0.139	0.089	0.71	0.10	0.579	0.028	-0.764	0.079	
OGLE-LMC-RRLYR-03547	0.654	0.051	0.757	0.019	1.699	0.042	6410	100	0.037	0.088	0.57	0.10	0.540	0.028	-0.798	0.079	
OGLE-LMC-RRLYR-03554	0.656	0.050	0.798	0.019	1.738	0.042	6300	100	-0.072	0.088	0.48	0.10	0.563	0.028	-0.947	0.078	
OGLE-LMC-RRLYR-03566	0.569	0.057	0.697	0.021	1.641	0.043	6650	100	0.207	0.089	0.69	0.10	0.486	0.029	-0.547	0.083	
OGLE-LMC-RRLYR-03568	0.628	0.051	0.751	0.019	1.741	0.042	6620	100	-0.034	0.087	0.462	0.099	0.494	0.028	-0.801	0.078	
OGLE-LMC-RRLYR-03573	0.742	0.051	0.757	0.019	1.718	0.042	6470	100	0.043	0.087	0.557	0.099	0.525	0.028	-0.778	0.079	
OGLE-LMC-RRLYR-03574	0.645	0.051	0.737	0.019	1.695	0.042	6560	100	0.068	0.087	0.589	0.099	0.511	0.028	-0.725	0.078	
OGLE-LMC-RRLYR-03576	0.627	0.055	0.737	0.020	1.713	0.043	6630	110	0.035	0.089	0.53	0.10	0.494	0.029	-0.733	0.082	
OGLE-LMC-RRLYR-03578	0.640	0.052	0.714	0.020	1.663	0.042	6610	100	0.199	0.088	0.689	0.099	0.492	0.028	-0.566	0.079	
OGLE-LMC-RRLYR-03580	0.711	0.054	0.821	0.021	1.822	0.043	6390	100	-0.255	0.090	0.28	0.10	0.539	0.029	-1.090	0.084	
OGLE-LMC-RRLYR-03581	0.623	0.051	0.722	0.019	1.664	0.042	6560	100	0.167	0.087	0.677	0.099	0.507	0.028	-0.620	0.078	
OGLE-LMC-RRLYR-03587	0.613	0.054	0.728	0.020	1.643	0.043	6420	100	0.176	0.088	0.70	0.10	0.535	0.029	-0.657	0.081	
OGLE-LMC-RRLYR-03589	0.682	0.050	0.791	0.019	1.786	0.042	6490	100	-0.161	0.087	0.372	0.098	0.528	0.028	-0.979	0.078	
OGLE-LMC-RRLYR-03590	0.643	0.053	0.702	0.020	1.692	0.042	6800	100	0.134	0.088	0.601	0.099	0.452	0.028	-0.571	0.080	
OGLE-LMC-RRLYR-03591	0.589	0.054	0.700	0.021	1.653	0.043	6670	110	0.192	0.088	0.68	0.10	0.481	0.030	-0.559	0.082	
OGLE-LMC-RRLYR-03593	0.735	0.053	0.759	0.020	1.677	0.044	6310	100	0.088	0.090	0.64	0.10	0.563	0.028	-0.789	0.081	
OGLE-LMC-RRLYR-03596	0.710	0.051	0.762	0.019	1.693	0.042	6360	100	0.080	0.087	0.614	0.099	0.547	0.028	-0.773	0.078	
OGLE-LMC-RRLYR-03597	0.654	0.050	0.768	0.019	1.702	0.042	6340	100	0.019	0.088	0.56	0.10	0.551	0.028	-0.837	0.078	
OGLE-LMC-RRLYR-03599	0.707	0.060	0.755	0.022	1.694	0.045	6410	110	0.085	0.091	0.62	0.10	0.541	0.030	-0.752	0.086	
OGLE-LMC-RRLYR-03601	0.739	0.050	0.830	0.019	1.814	0.042	6330	100	-0.234	0.088	0.312	0.099	0.550	0.028	-1.091	0.078	
OGLE-LMC-RRLYR-03602	0.630	0.053	0.714	0.020	1.680	0.042	6670	100	0.127	0.088	0.617	0.099	0.483	0.028	-0.620	0.080	
OGLE-LMC-RRLYR-03604	0.587	0.056	0.722	0.020	1.681	0.043	6630	100	0.097	0.088	0.60	0.10	0.494	0.029	-0.666	0.081	
OGLE-LMC-RRLYR-03606	0.688	0.051	0.761	0.020	1.664	0.043	6280	100	0.135	0.089	0.68	0.10	0.563	0.028	-0.750	0.078	
OGLE-LMC-RRLYR-03609	0.657	0.051	0.745	0.019	1.704	0.042	6520	100	0.067	0.087	0.578	0.098	0.512	0.028	-0.734	0.078	
OGLE-LMC-RRLYR-03622	0.683	0.050	0.746	0.019	1.665	0.042	6380	100	0.148	0.087	0.679	0.099	0.543	0.028	-0.700	0.077	
OGLE-LMC-RRLYR-03625	0.583	0.051	0.682	0.019	1.629	0.042	6720	100	0.238	0.088	0.70	0.10	0.458	0.028	-0.479	0.078	
OGLE-LMC-RRLYR-03626	0.687	0.050	0.765	0.019	1.692	0.042	6340	100	0.073	0.087	0.610	0.098	0.551	0.028	-0.791	0.077	
OGLE-LMC-RRLYR-03627	0.663	0.050	0.756	0.019	1.667	0.042	6320	100	0.123	0.087	0.669	0.099	0.555	0.028	-0.747	0.078	
OGLE-LMC-RRLYR-03630	0.649	0.050	0.726	0.019	1.694	0.042	6640	100	0.129	0.087	0.617	0.099	0.486	0.028	-0.629	0.077	
OGLE-LMC-RRLYR-03639	0.557	0.049	0.702	0.019	1.679	0.041	6780	100	0.130	0.087	0.602	0.098	0.461	0.028	-0.583	0.077	
OGLE-LMC-RRLYR-03641	0.712	0.051	0.747	0.019	1.699	0.042	6500	100	0.091	0.087	0.612	0.099	0.522	0.028	-0.724	0.078	
OGLE-LMC-RRLYR-03643	0.615	0.051	0.717	0.019	1.668	0.042	6600	100	0.144	0.088	0.643	0.099	0.497	0.028	-0.629	0.079	
OGLE-LMC-RRLYR-03650	0.694	0.050	0.787	0.019	1.792	0.042	6550	100	-0.149	0.087	0.373	0.098	0.514	0.028	-0.946	0.078	
OGLE-LMC-RRLYR-03654	0.701	0.052	0.771	0.020	1.705	0.043	6350	100	0.047	0.088	0.58	0.10	0.548	0.028	-0.808	0.079	
OGLE-LMC-RRLYR-03655	0.574	0.053	0.704	0.020	1.682	0.042	6770	100	0.136	0.088	0.612	0.099	0.461	0.028	-0.577	0.080	
OGLE-LMC-RRLYR-03656	0.635	0.053	0.722	0.019	1.704	0.042	6700	100	0.080	0.088	0.574	0.099	0.477	0.028	-0.659	0.079	
OGLE-LMC-RRLYR-03657	0.591	0.050	0.709	0.019	1.678	0.042	6710	100	0.129	0.087	0.615	0.098	0.475	0.028	-0.607	0.077	
OGLE-LMC-RRLYR-03659	0.716	0.051	0.785	0.019	1.745	0.042	6370	100	-0.068	0.088	0.477	0.099	0.549	0.028	-0.918	0.078	
OGLE-LMC-RRLYR-03660	0.639	0.050	0.749	0.019	1.624	0.042	6243	99	0.197	0.088	0.77	0.10	0.584	0.028	-0.706	0.078	
OGLE-LMC-RRLYR-03662	0.674	0.051	0.734	0.019	1.677	0.042	6510	100	0.139	0.087	0.651	0.099	0.516	0.028	-0.666	0.078	
OGLE-LMC-RRLYR-03663	0.629	0.054	0.700	0.020	1.664	0.042	6710	100	0.173	0.088	0.667	0.099	0.476	0.028	-0.567	0.080	
OGLE-LMC-RRLYR-03667	0.580	0.051	0.683	0.019	1.658	0.042	6830	100	0.220	0.087	0.677	0.099	0.445	0.028	-0.469	0.078	
OGLE-LMC-RRLYR-03671	0.712	0.050	0.765	0.019	1.653	0.042	6210	100	0.139	0.087	0.719	0.099	0.587	0.028	-0.769	0.077	
OGLE-LMC-RRLYR-03679	0.598	0.050	0.749	0.019	1.739	0.042	6650	100	-0.040	0.087	0.458	0.098	0.491	0.028	-0.801	0.077	
